Copies,Date,Decision?,Draft length,DraftType,Last Pick,Lineup,Name,Overall,Pick,Player,Position,Scoring,Teams,league_id
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 291 - Premium (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,68579
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 061,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,37581
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 426 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,53441
1.0,2021-05-17,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, Def: 1, ",Dynasty Football's Finest,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,38446
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-4, WR: 3-6, TE: 1-3, ",Over Land and Sea Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,31923
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ",FBG Dynasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,45146
1.0,2021-05-07,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ",The Corona Cup ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,62443
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 137 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,13908
1.0,2021-05-02,Yes,4.0,SAME,4.14,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SNL 14,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",14.0,72083
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",DLF Dynasty Champion Series 020 - West,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,48125
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 082 - Premium (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,25877
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 514 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,16234
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 046 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,18739
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Flex Dynasty 37,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,48543
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",DLF Dynasty Champion Series 019 - South,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,45406
1.0,2021-05-10,Yes,3.0,SAME,3.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ",Devil's Dynasty 4,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,73953
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 390 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,11493
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Flex Dynasty 55,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,46106
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 228 - Deluxe,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,72892
1.0,2021-02-10,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty ROOKIE Mock February #1,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,29343
1.0,2021-05-03,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ",Trade Addicts 1,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,32620
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 090,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,24082
1.0,2021-05-09,Yes,3.0,SAME,3.12,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ",Dynasty 4 Ever 5,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,24661
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",SafeLeagues Empire 028 - Facemask (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,38977
1.0,2021-04-23,Yes,5.0,SDRAFT,5.12,"QB: 1, RB: 1-3, WR+TE: 3-5, PK: 1, Def: 1, ",Hurlburt FFL,1,1.01,"Harris, Najee",RB,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,65821
1.0,2021-02-10,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty ROOKIE Mock February #7,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,13690
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 348 - Premium (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,45630
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 033 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,37798
1.0,2021-05-15,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 1-8, WR: 1-8, TE: 1-8, ",STICKS Dynasty,1,1.01,"Wilson, Zach",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,53970
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Silver Dynasty 01,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,27371
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 130 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,64048
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 366 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,71713
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 240 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,14847
1.0,2021-05-15,Yes,4.0,SAME,4.14,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",The Super Smash Bros Dynasty League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.75",14.0,54040
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 427 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,63443
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 035 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,31582
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 435 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,52474
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 014,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,46136
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",SafeLeagues Empire 031 - Turnover (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,52478
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 006 - QB Sneak (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,58985
1.0,2021-05-01,Yes,3.0,SAME,3.12,"QB: 1, RB: 2-4, WR: 2-5, TE: 1-3, ",THE DYNASTY LIFE 1,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,17844
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 419 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,19269
1.0,2021-05-08,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ",Bounty Dynasty 6 ,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.25",12.0,11413
1.0,2021-05-02,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ",Movie League Brought To You By AMC,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",14.0,69757
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 384 - Premium (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,74764
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Flex Dynasty 03,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,27096
1.0,2021-05-11,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Family of Podcast: Family Squabble,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,64733
2.0,2021-05-11,Yes,5.0,SAME,5.24,"QB: 1-2, RB: 2-4, WR: 4-6, TE: 2-4, ",Intergalactic Cup,1,1.01,Rookie Pick 1,Pick,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",24.0,42977
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 127,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,78763
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-3, WR+TE: 4-5, PK: 1, Def: 1, ",The Legacy,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,36521
1.0,2021-05-03,Yes,4.0,SAME,4.14,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 297 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",14.0,32605
1.0,2021-03-31,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty SUPERFLEX ROOKIE Mock April #4,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,54816
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 141 - Deluxe,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,55537
1.0,2021-05-10,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",Dynasty Addicts Anonymous,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,68432
1.0,2021-04-15,Yes,4.0,3RDROUNDFIRSTRANDOM,4.12,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ",The Office League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,18795
1.0,2021-04-19,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ",Dynasty Awesome Sauce with the Homies,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,55188
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 403 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,41117
1.0,2021-05-03,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",Dunder Mifflin Dynasty League ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,12483
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 030,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,22517
1.0,2021-05-05,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1, ",Football Heaven Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,28355
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",Dubuque Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,55761
1.0,2021-05-04,Yes,4.0,SDRAFT,4.08,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ",Lockdown Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,48279
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 103,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,13138
1.0,2021-05-05,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",NFL Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,54071
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 457 - Premium (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,68291
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",SafeLeagues Empire 029 - Impact (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,37174
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 461 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,37376
1.0,2021-05-07,Yes,4.0,SAME,4.12,"QB: 2, RB: 2-4, WR: 3-5, TE: 2, ",Dynasty Sharks II,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,40722
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 360 - Deluxe (SF),1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,71526
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, ",SafeLeagues Napoleon 08 - Rowdy Pipers,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,22871
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 179 - Basic,1,1.01,"Williams, Javonte",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,15279
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 467 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,61575
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 204 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,40386
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 032,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,20208
1.0,2021-05-03,Yes,3.0,SAME,3.1,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, ",Salary Wars,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,13056
1.0,2021-03-24,Yes,3.0,SAME,3.12,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ", ONCE A YEAR GANG (MOCK DRAFT),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39119
1.0,2021-05-03,Yes,5.0,SAME,5.12,"QB: 1, RB: 1-7, WR: 1-7, TE: 1-7, ",DWZ Devy 4,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,23647
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Flex Dynasty 24,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,13776
1.0,2021-05-03,Yes,3.0,SAME,3.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ",Devil's Dynasty 5,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,10531
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Silver Dynasty 19,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,18610
1.0,2021-02-10,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty SUPERFLEX ROOKIE Mock February #9,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,62680
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 009,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,48601
1.0,2021-05-12,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",NorthWest Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,76656
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 221 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,40786
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",SafeLeagues Empire 014 - Wishbone,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,58316
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 069 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,61095
1.0,2021-05-08,Yes,5.0,SDRAFT,5.12,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 2-7, ",All Pro Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,69858
