Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-06-06,SFIRSTRANDOM,1,1.01,"Kamara, Alvin",RB,20.12,20.0,18442,Assholes best ball league 1,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-06-05,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,66391,SafeLeagues Dynasty 657 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-06-05,SDRAFT,1,1.01,"Harris, Najee",RB,26.16,26.0,29133,$ For the Love of Money $,"QB: 1, RB: 1-2, WR: 3-5, TE: 1-3, PK: 1, DE: 1-3, DT: 1-3, LB: 1-4, CB: 1-3, S: 1-3, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,Yes
2021-06-04,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.14,20.0,50410,Goliath 3,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,1.0,Yes
2021-06-04,SAME,1,1.01,"Harris, Najee",RB,14.08,14.0,25477,Heroes Salute,"RB+WR+TE: 5, PK: 1, TMQB: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",8.0,1.0,Yes
2021-06-04,3RDROUND,1,1.01,"Mahomes, Patrick",QB,56.32,56.0,46647,Going Deep FFL,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, PN: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",32.0,2.0,Yes
2021-06-04,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,18.13,18.0,43790,Oracle Challenge VII,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 0.5, TE_PPR: 1.5",13.0,1.0,Yes
2021-06-04,SDRAFT,1,1.01,"Allen, Josh",QB,60.06,60.0,29120,Copy of Veni Vidi Vici Paragon Dynasty League,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",32.0,2.0,Yes
2021-06-03,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,58692,Masters Bronze Early Email Draft #4 - 140685-PTP8 - The WildCard League,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-03,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,27186,SafeLeagues Dynasty 658 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-06-03,3RDROUND,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,43060,#SFB11 Mock 1.08,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-03,SDRAFT,1,1.01,"McCaffrey, Christian",RB,27.1,27.0,68936,$25 Bestball Snake #1,"QB: 1, RB: 2-4, WR: 2-5, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,1.0,Yes
2021-06-02,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,30.32,30.0,22758,League of NFL Teams,"QB: 2, RB: 2-7, WR: 2-7, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,3.0,Yes
2021-06-02,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,30485,zzz #FCEliminator 2021 Andy Behrens,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,Yes
2021-06-02,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,70310,DLF Dynasty Mock June #6,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-02,SDRAFT,1,1.01,"McCaffrey, Christian",RB,25.12,25.0,26855,Football for Dummies,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-01,,1,1.01,"McCaffrey, Christian",RB,16.1,16.0,96135,Mock  430,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,Yes
2021-06-01,,1,1.01,"McCaffrey, Christian",RB,16.1,16.0,95390,Mock  428,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-06-01,SDRAFT,1,1.01,"Kelce, Travis",TE,56.03,56.0,53767,2021 3-Way #3,"QB: 4-7, RB: 7-14, WR: 7-14, TE: 4-10, ","QB_pTD: 5.5, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.5",3.0,1.0,
2021-06-01,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,34838,DLF Dynasty Mock June #3,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-01,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,66205,DLF Dynasty Mock June #1,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-31,SAME,1,1.01,"Harris, Najee",RB,22.12,22.0,65195,DataForce: TRADE MONGER,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-31,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,97447,Mock  418,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-31,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,91261,Mock  416,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-31,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,96893,Mock  417,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-05-30,SDRAFT,1,1.01,"Kamara, Alvin",RB,20.12,20.0,48531,The Phoenix Small Keeper League,"QB: 1, RB: 1-2, WR: 2-3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-30,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,93692,Mock  407,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-30,3RDROUND,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,12225,#SFB11 Mock 1.04,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-05-29,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,34.42,34.0,44309,Fictional Athletes 2.0 - Bestball,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",42.0,3.0,
2021-05-29,SAME,1,1.01,"Wilson, Zach",QB,9.12,9.0,35437,Devy Addicts 2,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-29,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,23.12,23.0,69222,Apex Rookie Deep Dynasty 275,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-29,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,61237,Rise of the Phoenix Dynasty,"QB: 1, RB: 1-4, WR: 2-5, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-28,3RDROUND,1,1.01,"McCaffrey, Christian",RB,63.05,63.0,11076,Dispersal Draft - UGM I,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",32.0,2.0,
2021-05-26,SAME,1,1.01,Rookie Pick 1,Pick,12.14,12.0,38684,The Untouchables,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,1.0,
2021-05-26,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,20526,Masters Bronze Early Email Draft #3 - 140676-PTP7 - The Beginning,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-25,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,95561,Mock  379,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-25,SAME,1,1.01,"Harris, Najee",RB,9.12,9.0,45994,DLF United League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SDRAFT,1,1.01,"Mahomes, Patrick",QB,14.12,14.0,16436,MFL Best Ball 2021,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-24,SAME,1,1.01,"Pitts, Kyle",TE,10.12,10.0,69328,Gridiron Greats Dynasty League,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, PN: 1, Off: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-24,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,91763,Mock  370,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-24,SDRAFT,1,1.01,"Adams, Davante",WR,16.12,16.0,19546,The Smothered Maryland Football League,"QB: 0-1, RB: 0-2, WR: 0-3, TE: 0-1, PK: 0-1, Def: 0-1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"Allen, Josh",QB,16.17,16.0,44289,zzzzz   2021 FCE ****DRAFT ONLY SITE*** for Trade Addicts Pod FCE 2,,"QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",,,
2021-05-24,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,69588,Masters Bronze Live Draft 140611,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,48021,MFL10 of Death VIII,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,22573,zzz #FCEliminator 2021 Ray Garvin	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,43948,zzz #FCEliminator 2021 Bonnie QueenB,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,11882,zzz #FCEliminator 2021 Dynasty Hot Sauce Pod 3	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,3RDROUND,1,1.01,"McCaffrey, Christian",RB,47.18,47.0,68997,NEW NFFL Best Ball,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, TMPK: 1, DT+DE: 3-4, LB: 3-4, CB+S: 3-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",18.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,39308,zzz #FCEliminator 2021 Russell Clay	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,24052,zzz #FCEliminator 2021 DynastyChamp,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,46441,zzz #FCEliminator 2021 Dan Sainio	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,49891,zzz #FCEliminator 2021 Heath Cummings 4	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-23,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,94558,Mock  368,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-23,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,46190,zzz #FCEliminator 2021 Graham Barfield	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-23,SDRAFT,1,1.01,"Mahomes, Patrick",QB,50.12,50.0,54237,The Apex 2021,"QB: 1-2, RB: 2-4, WR: 3-6, TE: 1-4, DE: 2-4, DT: 1-3, LB: 2-4, CB: 1-3, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-23,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,37106,zzz #FCEliminator 2021 Warrior Bowl	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-23,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,50154,zzz #FCEliminator 2021 Jacob Rickrode	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-23,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,18175,zzz #FCEliminator 2021 Nathan Powell	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-23,SDRAFT,1,1.01,"Mahomes, Patrick",QB,30.12,30.0,21187,Hollywood Fantasy Football,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-22,SDRAFT,1,1.01,Rookie Pick 1,Pick,40.12,40.0,36064,House of Bourbon Too,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
2021-05-22,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,28530,zzz #FCEliminator 2021 Jeff Bell	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-22,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,52987,zzz #FCEliminator 2021 Eliot Crist	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-22,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,32893,zzz #FCEliminator 2021 Dan Clasgens	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-21,SAME,1,1.01,"Lawrence, Trevor",QB,10.12,10.0,59086,No Fun League,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 2-3, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-21,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,70567,zzz #FCEliminator 2021 Michelle Magdziuk	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-21,SDRAFT,1,1.01,"Mahomes, Patrick",QB,30.12,30.0,26007,Bald Bastard Invitational,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-21,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,38054,zzz #FCEliminator 2021 Mike Tagliere 3,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-20,SAME,1,1.01,"Chase, Ja'Marr",WR,14.12,14.0,22834,Greater Philadelphia Fantasy Football League,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-20,3RDROUNDFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,38865,zzz #FCEliminator 2021 Jake Ciely (3RR),"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-20,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,16503,zzz #FCEliminator 2021 Rich Dotson	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-19,SDRAFT,1,1.01,"Mahomes, Patrick",QB,35.12,35.0,35369,Devy Best Ball League #2,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-19,SFIRSTRANDOM,1,1.01,"Barkley, Saquon",RB,16.17,16.0,41695,zzz #FCEliminator 2021 Cooterdoodle 2,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-18,SDRAFT,1,1.01,"McCaffrey, Christian",RB,25.14,25.0,24201,MSJ Dynasty Startup Draft,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",14.0,1.0,
2021-05-17,SAME,1,1.01,"Lawrence, Trevor",QB,10.32,10.0,65464,Fuzovel Kifele Dynasty League,"QB: 2, RB: 2-4, WR: 2-4, TE: 1-4, DE: 1-2, DT: 1-2, LB: 3-4, CB: 2, S: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,3.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"Diggs, Stefon",WR,29.07,29.0,37920,DLF Dynasty League,"QB: 1, RB: 1-5, WR: 2-6, TE: 1-5, PK: 0-1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0.5, TE_PPR: 1.5",16.0,1.0,
2021-05-17,SAME,1,1.01,"Harris, Najee",RB,14.02,14.0,66357,Sitting In My Man Cave,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-17,SDRAFT,1,1.01,"McCaffrey, Christian",RB,25.12,25.0,74218,Celtic Chupacabra ,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 4.0, WR_PPR: 4.0, TE_PPR: 4.0",12.0,1.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,28474,zzzzz   2021 FCE ****DRAFT ONLY***** for DynastyTradesHQ,,"QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",,,
2021-05-17,SDRAFT,1,1.01,Rookie Pick 1,Pick,22.14,22.0,15374,Awesemo Dynasty,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,30.12,30.0,57644,Bestest Bestball 2,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-17,SAME,1,1.01,"Chase, Ja'Marr",WR,9.01,9.0,53942,Fantasy Sharks Dirty Dozen Rookie/Vet Draft,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.17,16.0,68146,zzz #FCEliminator 2021 Bob Harris,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,16.17,16.0,49762,zzz #FCEliminator 2021 Barrett/Patrick,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-17,SFIRSTRANDOM,1,1.01,"Cook, Dalvin",RB,16.17,16.0,59152,zzz #FCEliminator 2021 Kacey Kasem,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-17,3RDROUND,1,1.01,"Mahomes, Patrick",QB,30.14,30.0,11737,Breadstix Dynasty Football League,"QB: 0-2, RB: 1-6, WR: 2-7, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.75",14.0,1.0,
